trend_id,title,channel_id,category_id,publish_id,views,likes
3,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,2834039,79295
1,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,545856,30347
2,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,2015114,65452
5,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,3672826,91426
4,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,3444961,88712
2,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,2015114,65452
6,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,3846735,93887
11,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,4219827,99244
10,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,4183650,98635
12,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,4265963,99964
9,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,4133297,97950
8,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,4095313,97460
7,"Spinning a Record to Pieces at 12,500fps - The Slow Mo Guys",760,24,27,3966025,95544
7,Squirrel Who Falls From Roof Finds Dad Who Won't Give Up on Him - TINTIN | The Dodo,741,15,32,207806,13888
4,"Stalker in the Swamp | Critical Role | Campaign 2, Episode 21",309,24,29,196607,4143
3,"Stalker in the Swamp | Critical Role | Campaign 2, Episode 21",309,24,29,74124,2536
12,Stampede - Alexander Jean Ft. Lindsey Stirling,455,10,38,296615,38671
12,Stampede - Alexander Jean Ft. Lindsey Stirling,455,10,38,296615,38671
10,Stampede Trailer- Alexander Jean ft. Lindsey Stirling,455,10,36,147522,11959
12,Starbucks Shuts Down for Racial Bias Training | The Daily Show,739,23,24,709773,15724
4,Stephen A. Smith goes off after Game 2: It's time to bench JR Smith | SportsCenter | ESPN,237,17,29,1496316,13696
3,Stephen A. Smith goes off after Game 2: It's time to bench JR Smith | SportsCenter | ESPN,237,17,29,1383170,12912
5,Stephen A. Smith goes off after Game 2: It's time to bench JR Smith | SportsCenter | ESPN,237,17,29,1527300,13847
11,Stephen A. Smith: LeBron James would make Lakers ‘a show again’ | First Take | ESPN,237,17,37,370190,3984
10,Stephen A. and Max react to LeBron James' broken hand | First Take | ESPN,237,17,36,746980,6918
11,Stephen A. and Max react to LeBron James' broken hand | First Take | ESPN,237,17,36,931064,7914
10,Stephen A. and Max react to LeBron James' broken hand | First Take | ESPN,237,17,36,746980,6918
3,Stephen A. and Max react to Warriors defeating Cavaliers in Game 2 of NBA Finals | First Take | ESPN,237,17,29,631694,4889
6,Stephen A. and Max react to Warriors defeating Cavaliers in Game 3 of NBA Finals | First Take | ESPN,237,17,32,893596,8099
4,Stephen A. and Max react to new video of Cavaliers bench after JR Smith blunder | First Take | ESPN,237,17,30,1144366,8167
7,Stephen A. doesn't agree that Cavaliers would be up 3-0 if they had Kyrie Irving | First Take |,237,17,33,419073,3737
2,Stephen A. goes off on JR Smith: It's hard to find words I can say on the air | SC with SVP | ESPN,237,17,26,1958143,16662
1,Stephen A. goes off on JR Smith: It's hard to find words I can say on the air | SC with SVP | ESPN,237,17,26,1868134,16224
0,Stephen A. goes off on JR Smith: It's hard to find words I can say on the air | SC with SVP | ESPN,237,17,26,1691135,15377
6,Stephen A. hyped over Kevin Durant's Game 3: He was an absolute superstar | NBA at the Mic | ESPN,237,17,32,910108,7502
7,Stephen A. hyped over Kevin Durant's Game 3: He was an absolute superstar | NBA at the Mic | ESPN,237,17,32,952970,7698
9,Stephen A. on Cavaliers' NBA Finals Game 4: 'It was an embarrassing effort' | SC with SVP | ESPN,237,17,34,1215945,10083
8,Stephen A. on Cavaliers' NBA Finals Game 4: 'It was an embarrassing effort' | SC with SVP | ESPN,237,17,34,1150627,9737
8,Stephen A. on LeBron James: 'I don't want to hear no more comparisons' after Game 4 | ESPN,237,17,34,1166378,16078
5,"Stephen A., Vince Carter, Max Kellerman on LeBron James eclipsing Michael Jordan | First Take | ESPN",237,17,31,401562,3548
1,Stephen A.: Kevin Durant looked like he wanted no part of LeBron James in Game 1 | First Take | ESPN,237,17,26,929632,7979
2,Stephen A.: Kevin Durant looked like he wanted no part of LeBron James in Game 1 | First Take | ESPN,237,17,26,1028031,8444
8,Stephen Curry :“I Don't Really Care Tho！”After FMVP Got Robbed By KD！,73,17,34,1008625,3486
2,"Stephen Curry Full Game 2 Highlights vs Cavaliers 2018 NBA Finals - 33 Pts, 4th Qtr Show!",353,17,29,71639,554
3,Stephen Curry Makes LeBron And The Cavs Want To Cry！(Best Shooter Ever）,73,17,29,834723,3310
12,Stephen Jackson on why LeBron's Hollywood ending is with Spurs not Lakers | NBA | FIRST THINGS FIRST,270,17,38,321997,2325
3,"Steve Schmidt: President Trump Lawyers’ Memo “Disturbing,” Asserts He Is “A King” | Kasie DC | MSNBC",476,25,29,155157,1773
10,Street Food in Ghana - GIANT CHOP-BAR LUNCH and West African Food Tour in Accra!,488,19,35,433481,13966
9,Street Food in Ghana - GIANT CHOP-BAR LUNCH and West African Food Tour in Accra!,488,19,35,304116,11398
8,Street Food in Ghana - GIANT CHOP-BAR LUNCH and West African Food Tour in Accra!,488,19,35,176885,8193
10,Students Have to Raise Then EAT Their Own Chickens ft. Tim DeLaGhetto & DavidSoComedy,410,25,36,76740,3186
11,Students Have to Raise Then EAT Their Own Chickens ft. Tim DeLaGhetto & DavidSoComedy,410,25,36,124052,4139
7,Studio Killers - Party Like It's Your Birthday (OFFICIAL VIDEO),695,10,33,156818,34387
5,Study Finds Genetics Play Strong Role in Academic Success ft. Jess Lizama & DavidSoComedy,410,25,31,70523,2395
10,Sugarland - Babe ft. Taylor Swift,697,10,35,2733902,138652
9,Sugarland - Babe ft. Taylor Swift,697,10,35,1754340,107438
8,Sugarland - Babe ft. Taylor Swift,697,10,35,1243858,90453
11,Sugarland - Babe ft. Taylor Swift,697,10,35,3350016,152653
2,Sunday Special Ep 4: Joe Rogan,740,25,28,372596,16640
3,Suno Chanda Episode #20 Promo HUM TV Drama,337,24,29,312209,2333
4,Suno Chanda Episode #21 Promo HUM TV Drama,337,24,30,489316,2998
5,Suno Chanda Episode #22 Promo HUM TV Drama,337,24,31,464369,2881
6,Suno Chanda Episode #23 Promo HUM TV Drama,337,24,32,415058,3307
7,Suno Chanda Episode #24 Promo HUM TV Drama,337,24,33,428319,3432
8,Suno Chanda Episode #25 Promo HUM TV Drama,337,24,34,607343,4214
10,Suno Chanda Episode #27 Promo HUM TV Drama,337,24,36,422252,3465
11,Suno Chanda Episode #28 Promo HUM TV Drama,337,24,37,450096,4259
12,Suno Chanda Episode #29 Promo HUM TV Drama,337,24,38,498598,4270
4,Super Best Friends Play Detroit: Become Human (Part 6),699,20,31,85638,4381
12,Super Smash Bros. Ultimate - Everyone is Here Trailer (E3 2018),307,20,37,892447,20484
11,Super Smash Bros. Ultimate - Everyone is Here Trailer (E3 2018),307,20,37,470844,13922
4,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1373153,11713
5,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1620974,12800
5,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1620974,12800
6,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1812753,13561
7,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1956044,14041
8,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,2077018,14577
9,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,2101725,14687
4,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,1373153,11713
12,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,2199149,15097
3,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,642514,6927
11,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,2173519,14991
3,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,642514,6927
10,Suspiria - Teaser Trailer | Amazon Studios,39,1,29,2142311,14864
0,Série ADJA - Episode 16,491,24,26,249817,4923
2,Série ADJA - Episode 18,491,24,28,252543,4424
3,Série ADJA - Episode 19,491,24,29,225538,4692
5,Série ADJA - Episode 21,491,24,31,345117,5569
6,Série ADJA - Episode 22,491,24,32,270219,5026
7,Série ADJA - Episode 23,491,24,33,270880,4802
8,Série ADJA - Episode 24,491,24,34,333664,4992
9,Série ADJA - Episode 25,491,24,35,262654,4404
10,Série ADJA - Episode 26,491,24,36,255722,4240
12,Série ADJA - Episode 28,491,24,38,213980,3940
1,Série NAFI - Episode 29,491,24,27,333927,5197
4,Série NAFI - Episode 30,491,24,30,438896,6433
11,Série NAFI - Episode 32,491,24,37,285614,4545
10,TASTE TESTING EVERY CHIPS EVER MADE (INSANE CHIP CHALLENGE),139,24,36,127289,6603
9,TASTE TESTING EVERY CHIPS EVER MADE (INSANE CHIP CHALLENGE),139,24,36,51978,3798
10,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,380532,14644
11,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,721768,21719
11,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,721792,21720
12,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,934728,25366
12,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,934728,25366
10,TEENS GUESS THAT SONG CHALLENGE #8 (REACT),610,24,36,380532,14644
0,TERRAIN MINÉ (Norman ft Jimmy Labeeu),537,23,26,1574248,170685
2,TERRAIN MINÉ (Norman ft Jimmy Labeeu),537,23,26,2793063,252396
3,TERRAIN MINÉ (Norman ft Jimmy Labeeu),537,23,26,2983801,262810
1,TERRAIN MINÉ (Norman ft Jimmy Labeeu),537,23,26,2419381,229346
6,TERRIFYING Phantom Energy Targets MORE Citizens,905,28,32,145487,10385
12,TESTING NEW COLOURPOP NO FILTER MATTE FOUNDATION | HOT OR NOT?,370,26,38,77380,5647
11,"TESTING NEW OVER HYPED AF MAKEUP! KKW Beauty, Huda Beauty, Maybelline, ETC!",484,26,37,426707,33050
11,THE BICYCLE OF SPRINGS,872,26,25,6070853,163343
10,THE BICYCLE OF SPRINGS,872,26,25,5958796,162064
9,THE BICYCLE OF SPRINGS,872,26,25,5789599,160367
8,THE BICYCLE OF SPRINGS,872,26,25,5690999,159196
7,THE BICYCLE OF SPRINGS,872,26,25,5057362,151371
6,THE BICYCLE OF SPRINGS,872,26,25,4530927,142877
0,THE BICYCLE OF SPRINGS,872,26,25,1589565,79987
12,THE BICYCLE OF SPRINGS,872,26,25,6169981,164550
0,THE BICYCLE OF SPRINGS,872,26,25,1589565,79988
1,THE BICYCLE OF SPRINGS,872,26,25,1933181,89981
2,THE BICYCLE OF SPRINGS,872,26,25,2224160,97139
3,THE BICYCLE OF SPRINGS,872,26,25,2524398,104265
5,THE BICYCLE OF SPRINGS,872,26,25,3556497,125231
4,THE BICYCLE OF SPRINGS,872,26,25,2990250,115190
1,"THE CHILDREN ACT Official Trailer (2018) Emma Thompson, Stanley Tucci Movie HD",567,1,26,105930,1593
2,"THE CHILDREN ACT Official Trailer (2018) Emma Thompson, Stanley Tucci Movie HD",567,1,26,182941,2694
6,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2877877,158678
3,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2845710,157851
2,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2834849,157564
1,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2822782,157242
0,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2808924,156861
4,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2859739,158232
5,THE GREEN MAKEUP CHALLENGE! | NikkieTutorials,557,26,4,2868089,158418
10,THE NBA — A Bad Lip Reading,77,23,36,888895,37218
10,THE NBA — A Bad Lip Reading,77,23,36,888895,37218
12,THE NBA — A Bad Lip Reading,77,23,36,2757653,86378
12,THE NBA — A Bad Lip Reading,77,23,36,2757653,86377
11,THE NBA — A Bad Lip Reading,77,23,36,1794615,60271
11,THE NBA — A Bad Lip Reading,77,23,36,1794615,60271
12,THE NUN - Official Teaser Trailer [HD],838,24,38,2072162,61948
12,THE NUN - Official Teaser Trailer [HD],838,24,38,2072162,61958
8,THE REAL TEA | Niki and Gabi Take New York S3 EP 6,60,24,34,204301,9032
9,THE REAL TEA | Niki and Gabi Take New York S3 EP 6,60,24,34,233875,9730
5,THE SHARKS HATCHED!!,772,15,30,382651,17916
4,THE SHARKS HATCHED!!,772,15,30,335393,16836
2,THE ULTIMATE LAVA CAKE BATTLE,640,26,28,108941,7508
6,THINGS YOU DIDN'T SEE IN THE SIDEMEN FC VS YOUTUBE ALLSTARS CHARITY MATCH,709,20,32,314962,21531
3,THIS IS BRAZIL,599,24,29,1484980,139339
9,THIS IS IT,202,20,35,159619,9388
1,THIS IS WHY Lebron James & Cavs LOST Game 1,344,17,27,431944,2327
3,TIBO INSHAPE ME DÉFIE EN CUISINE !,406,17,29,247153,18654
4,TIBO INSHAPE ME DÉFIE EN CUISINE !,406,17,29,546140,29266
1,TOKOMI WAPI 02 06 2018 PAPA NA ROSSY AKUFI NINI?,534,25,27,43821,667
2,TOKOMI WAPI 03 06 2018 TRESOR MPUTU MAMAN NA YO NANI?,534,25,28,59123,1178
4,TOKOMI WAPI 05 06 2018 MAMAN OLANGI ASEKWI? NDEKO ELIEZER AKITI,534,25,30,106988,1267
5,TOKOMI WAPI 06 06 2018 MAMAN MAYAMBA ABETI BOKILO?,534,25,31,83941,1257
7,TOKOMI WAPI 08 06 2018 LIBERATION YA BEMBA ENINGISI KINSHASA,534,25,33,62039,1181
8,TOKOMI WAPI 10 06 2018 EN FIN RDC MONDE AYE,534,25,35,37286,562
9,TOKOMI WAPI 10 06 2018 VERITES EBIMI NA MEETING YA MOISE KATUMBI,534,25,35,29410,350
4,TOP 10 des ANIMÉS réservés aux ADULTES !,842,24,30,186676,5433
8,TRICKS CHALLENGE ! #3 feat Mastu,827,23,34,391190,32700
0,TRY NOT TO LAUGH CHALLENGE - Ultimate EPIC FAILS Compilation | Funny Vines May 2018,290,23,24,559175,3540
12,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1705452,26568
10,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1684298,26377
9,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1670818,26286
8,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1664258,26238
7,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1641560,26023
6,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1623954,25868
5,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1605464,25725
3,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1553782,25335
2,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1526351,25108
1,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1487639,24790
0,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1439562,24318
11,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1695678,26459
4,TRY NOT TO LAUGH CHALLENGE!! - KNOCK KNOCK DAD JOKES EDITION,241,22,20,1584715,25586
1,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,1756027,78731
1,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,1756027,78731
9,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3317639,109026
2,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2296667,89028
2,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2296667,89028
3,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2548922,94881
4,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2709378,98686
5,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2855899,101234
6,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,2998173,103488
7,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3117874,105665
8,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3273024,108388
10,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3379826,110186
11,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3441393,111309
12,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,262,20,26,3494232,112341
10,TRYING HOT NEW PRODUCTS! FIRST IMPRESSIONS | Casey Holmes,134,26,36,221357,11552
11,TRYING HOT NEW PRODUCTS! FIRST IMPRESSIONS | Casey Holmes,134,26,36,269122,13139
11,TSP's A Day Before Exam Results,758,24,37,664615,37176
1,TSP's Ganju | Sanju Trailer Spoof,758,24,27,733632,78461
2,TSP's Ganju | Sanju Trailer Spoof,758,24,27,1992003,131192
10,TV 版 |《如果，爱》 第27集：宋乔植送陈淑英礼物 晴天寻找捣鬼嫌疑人 Love Won't Wait EP27【芒果TV独播剧场】,943,24,36,92521,252
8,TV版 | 《如果，爱》 第23集：万嘉乐偷配方被抓，万嘉妮怀孕消息曝光 Love Won't Wait EP23【芒果TV独播剧场】,943,24,34,168244,367
7,TV版 | 《如果，爱》第22集：李子铭夜闯万家 宋乔植怒打陆阳 Love Won't Wait EP22【芒果TV独播剧场】,943,24,33,101952,233
9,TV版 | 《如果，爱》第25集：晴天一雪前耻，李子铭赖上万嘉妮 Love Won't Wait EP25【芒果TV独播剧场】,943,24,35,81866,229
11,TV版 |《如果，爱 》第29集：方文心用钱收买嘉妮 张怡荻大闹大团圆 Love Won't Wait EP29【芒果TV独播剧场】,943,24,37,99670,239
6,TV版 |《如果，爱》 第21集：陆阳结婚传遍网络 宋乔植得知陆阳秘密 Love Won't Wait EP21【芒果TV独播剧场】,943,24,32,106858,256
12,TV版 |《如果，爱》 第31集：张怡荻得知儿子病情 Love Won't Wait EP31【芒果TV独播剧场】,943,24,38,100941,222
0,"Taarak Mehta Ka Ooltah Chashmah - Ep 2478 - Full Episode - 30th May, 2018",635,24,26,79079,1258
1,"Taarak Mehta Ka Ooltah Chashmah - Ep 2479 - Full Episode - 31st May, 2018",635,24,27,76360,1045
3,"Taarak Mehta Ka Ooltah Chashmah - Ep 2480 - Full Episode - 1st June, 2018",635,24,28,149294,1324
2,"Taarak Mehta Ka Ooltah Chashmah - Ep 2480 - Full Episode - 1st June, 2018",635,24,28,73868,992
5,"Taarak Mehta Ka Ooltah Chashmah - Ep 2481 - Full Episode - 4th June, 2018",635,24,31,95022,1111
6,"Taarak Mehta Ka Ooltah Chashmah - Ep 2482 - Full Episode - 5th June, 2018",635,24,32,84315,1087
7,"Taarak Mehta Ka Ooltah Chashmah - Ep 2483 - Full Episode - 6th June, 2018",635,24,33,89949,1108
8,"Taarak Mehta Ka Ooltah Chashmah - Ep 2484 - Full Episode - 7th June, 2018",635,24,34,132386,1623
9,"Taarak Mehta Ka Ooltah Chashmah - Ep 2485 - Full Episode - 8th June, 2018",635,24,35,90446,1284
10,"Taarak Mehta Ka Ooltah Chashmah - Ep 2485 - Full Episode - 8th June, 2018",635,24,35,165600,1654
12,"Taarak Mehta Ka Ooltah Chashmah - Ep 2486 - Full Episode - 11th June, 2018",635,24,38,64272,842
12,TactiCOOL RELOADS,174,24,38,345870,36481
1,Taking A Colour Blind Test With Colour Blind Glasses,888,27,9,1465839,54556
0,Taking A Colour Blind Test With Colour Blind Glasses,888,27,9,1462187,54453
3,Taking A Colour Blind Test With Colour Blind Glasses,888,27,9,1473359,54720
4,Taking A Colour Blind Test With Colour Blind Glasses,888,27,9,1478064,54840
2,Taking A Colour Blind Test With Colour Blind Glasses,888,27,9,1469874,54642
0,Tamizh Padam 2 Official Teaser | Shiva | Iswarya Menon | CS Amudhan | #TP2Teaser | Y Not Studios,855,24,26,2850286,115416
1,Tamizh Padam 2 Official Teaser | Shiva | Iswarya Menon | CS Amudhan | #TP2Teaser | Y Not Studios,855,24,26,4200729,142257
2,Tawag ng Tanghalan: Janine Berdin | Bamboo Medley (Final 3 Performance),15,24,27,4243147,49342
1,Tawag ng Tanghalan: Janine Berdin | Bamboo Medley (Final 3 Performance),15,24,27,2812130,38327
12,"Taylor Hatala , Josh Beauchamp , world of dance ,season 2 , 1st performance",35,10,37,63614,1794
2,Taylor Swift - Delicate (Vertical Version),728,10,9,2258355,116929
0,Taylor Swift - Delicate (Vertical Version),728,10,9,2219186,115743
1,Taylor Swift - Delicate (Vertical Version),728,10,9,2238493,116347
3,Taylor Swift - Delicate (Vertical Version),728,10,9,2276613,117457
3,Tekashi69 Says His Crew Did Not Fire a Shot at Chief Keef | TMZ,715,24,28,1584559,24670
11,Tercer Debate Presidencial,563,25,38,130677,918
11,Tercer Debate Presidencial #Elecciones2018,242,25,38,497154,4840
8,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3756259,195392
12,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3825440,196635
11,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3805747,196261
2,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3551885,190758
3,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3585661,191567
4,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3621728,192411
10,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3787506,195963
9,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3766328,195543
7,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3714696,194571
6,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3680011,193832
5,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3642497,192777
1,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3511983,189759
0,Terrible Magicians | Rudy Mancuso & Juanpa Zurita,633,10,15,3469339,188675
1,Testing Slovenian MRE (Meal Ready to Eat),177,28,26,379589,14985
0,"Thalía, Natti Natasha - No Me Acuerdo (Official Video)",733,10,26,1925868,94779
2,That Time It Rained for Two Million Years,578,28,16,1705086,42204
12,That Time It Rained for Two Million Years,578,28,16,1925345,46673
9,That Time It Rained for Two Million Years,578,28,16,1855208,45408
11,That Time It Rained for Two Million Years,578,28,16,1904333,46280
4,That Time It Rained for Two Million Years,578,28,16,1748214,43238
8,That Time It Rained for Two Million Years,578,28,16,1844600,45184
7,That Time It Rained for Two Million Years,578,28,16,1807156,44432
6,That Time It Rained for Two Million Years,578,28,16,1786090,43994
5,That Time It Rained for Two Million Years,578,28,16,1766381,43575
3,That Time It Rained for Two Million Years,578,28,16,1720434,42552
0,That Time It Rained for Two Million Years,578,28,16,1667634,41416
1,That Time It Rained for Two Million Years,578,28,16,1686730,41823
10,That Time It Rained for Two Million Years,578,28,16,1883371,45888
7,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever",221,2,32,685973,14543
6,"The $50,000 Subaru WRX STI Type RA Is the Most Expensive Subaru Ever",221,2,32,525594,12360
10,The 1975 - Give Yourself A Try,773,10,25,2929319,136677
12,The 1975 - Give Yourself A Try,773,10,25,3350496,140616
7,The 1975 - Give Yourself A Try,773,10,25,2254848,128146
6,The 1975 - Give Yourself A Try,773,10,25,2094378,125705
11,The 1975 - Give Yourself A Try,773,10,25,3139606,138676
3,The 1975 - Give Yourself A Try,734,10,25,1558392,112713
4,The 1975 - Give Yourself A Try,734,10,25,1790942,119071
9,The 1975 - Give Yourself A Try,773,10,25,2710974,134370
2,The 1975 - Give Yourself A Try,734,10,25,1352379,106428
2,The 1975 - Give Yourself A Try,734,10,25,1352376,106428
1,The 1975 - Give Yourself A Try,734,10,25,1053884,94875
1,The 1975 - Give Yourself A Try,734,10,25,1053884,94875
0,The 1975 - Give Yourself A Try,734,10,25,716308,77339
5,The 1975 - Give Yourself A Try,734,10,25,1936035,122197
8,The 1975 - Give Yourself A Try,773,10,25,2622041,133260
4,"The 2018 BMW M5 Is a $120,000 Super Sedan",221,2,30,649023,17017
5,"The 2018 BMW M5 Is a $120,000 Super Sedan",221,2,30,787690,18622
8,The BIG Sting...Will It Happen?,102,15,35,308228,15762
9,The BIG Sting...Will It Happen?,102,15,35,456518,19770
9,The Battle Moves From Behind The Scenes To The Foreground  - Episode 1588b,852,22,35,23804,1036
12,The Best BBQ Meat | Great Taste,33,24,20,608459,21784
10,The Best BBQ Meat | Great Taste,33,24,20,596062,21629
11,The Best BBQ Meat | Great Taste,33,24,20,602632,21713
8,The Best Instagram Comedian,902,20,34,255933,21679
4,The Best Of Hank  - The Office US,754,24,30,149422,10386
11,The Big Bang Theory: What Went Wrong? – Wisecrack Edition,848,27,37,236298,13271
12,The Big Bang Theory: What Went Wrong? – Wisecrack Edition,848,27,37,391705,18826
7,The Break-Up | Lele Pons & Twan Kuyper,449,23,33,1653666,106148
8,The Break-Up | Lele Pons & Twan Kuyper,449,23,33,3071456,151609
6,The Cast of 'Ocean's 8' Play How Well Do You Know Your Co-Star,486,24,31,99915,1911
0,The Cat Who Caught the Laser,22,15,12,1415177,35294
8,The Cat Who Caught the Laser,22,15,12,1616933,37784
11,The Cat Who Caught the Laser,22,15,12,1662403,38044
7,The Cat Who Caught the Laser,22,15,12,1582977,37574
10,The Cat Who Caught the Laser,22,15,12,1644221,37943
12,The Cat Who Caught the Laser,22,15,12,1685609,38160
5,The Cat Who Caught the Laser,22,15,12,1548039,37256
1,The Cat Who Caught the Laser,22,15,12,1444957,35816
2,The Cat Who Caught the Laser,22,15,12,1474369,36214
3,The Cat Who Caught the Laser,22,15,12,1499693,36600
4,The Cat Who Caught the Laser,22,15,12,1535058,37086
6,The Cat Who Caught the Laser,22,15,12,1563018,37422
9,The Cat Who Caught the Laser,22,15,12,1625030,37831
5,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4667109,240066
4,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4652297,239734
2,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4605979,238511
3,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4625407,239008
7,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4705269,240989
1,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4579228,237721
0,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4551270,236878
6,The Deadliest Being on Planet Earth – The Bacteriophage,432,27,7,4687482,240560
10,The Elder Scrolls 6 Trailer - E3 2018,539,20,36,190728,3393
9,The Elder Scrolls 6 Trailer - E3 2018,539,20,36,130121,2939
12,The Elder Scrolls VI – Official E3 Announcement Teaser,91,20,36,5254340,153440
11,The Elder Scrolls VI – Official E3 Announcement Teaser,91,20,36,4918315,146271
10,The Elder Scrolls VI – Official E3 Announcement Teaser,91,20,36,4239111,131431
8,The Greatest Meme of all time...,587,24,34,3450826,280803
